1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1,1,4,2,31,141,0,6,1,0,42,35,0,1,2,0,0,0,0,2,0,0,23,0,19,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,1,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,536,0,0,0,286,207
1,1,4,2,35,141,0,7,1,0,60,28,0,1,2,0,0,0,0,1,0,0,189,0,13,195,0,7,0,0,0,1,0,198,0,2,0,2,0,18,0,10,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,178,0,0,0,294,208
1,1,1,3,32,87,0,1,0,0,18,43,0,1,4,0,0,0,0,0,0,0,300,0,17,240,0,2,0,0,0,1,0,1,0,2,0,2,0,0,0,14,1,0,0,0,9,3,0,2,0,11,2,0,0,0,0,551,0,0,0,680,209
1,1,1,3,32,87,0,1,0,0,18,43,0,1,4,0,0,0,0,0,0,0,300,0,18,240,0,2,0,0,0,1,0,1,0,2,0,2,0,0,0,14,1,0,0,0,9,3,0,2,0,11,2,0,0,0,0,551,0,0,0,269,210
1,1,2,1,31,157,0,6,0,0,55,100,0,1,0,0,0,0,0,2,0,0,23,0,0,202,0,6,0,0,0,1,0,17,0,0,0,0,0,8,0,0,1,0,0,0,3,3,0,2,0,11,1,0,0,0,0,547,0,0,0,187,211
1,1,4,2,32,161,25,3,1,0,60,28,0,1,2,0,0,0,0,2,0,0,171,0,2,195,0,7,0,0,0,1,0,198,0,2,0,2,0,18,0,7,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,357,0,0,0,705,212
1,1,4,2,34,89,0,7,1,0,61,26,0,1,2,0,0,0,0,1,0,0,71,0,16,247,3,7,0,0,0,1,0,1,0,1,0,1,0,18,0,1,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,569,0,0,0,288,213
1,0,5,0,19,141,0,11,1,0,25,199,0,0,2,0,0,0,0,2,0,0,64,0,1,12,0,1,0,0,0,1,0,0,0,1,0,2,0,14,0,6,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,198,0,0,0,784,214
1,1,4,2,0,141,0,2,1,0,58,25,0,1,2,0,0,0,0,1,0,0,74,0,12,230,0,7,0,0,0,1,0,285,0,1,0,2,0,18,0,9,1,0,0,0,55,3,0,2,0,11,2,0,0,0,0,137,0,0,0,495,215
1,1,4,2,32,141,25,7,1,0,42,35,0,1,2,0,0,0,0,1,0,0,417,0,16,224,0,7,0,0,0,1,0,263,0,2,0,2,0,18,0,14,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,61,0,0,0,492,216
1,0,0,0,5,141,22,4,1,0,45,0,0,1,1,0,0,0,0,1,0,0,140,0,14,281,3,0,0,0,0,1,0,104,0,1,0,1,0,17,0,3,1,0,0,0,141,2,0,2,0,10,1,0,0,0,0,238,0,0,0,758,217
1,0,0,0,0,141,17,10,1,0,25,204,0,1,3,0,0,0,0,2,0,0,315,0,9,373,0,1,0,0,0,1,0,1,0,0,0,2,0,16,0,10,1,0,0,0,0,1,0,2,0,10,2,0,0,0,0,294,0,0,1,801,218
1,1,1,3,3,141,18,1,0,0,19,42,0,1,2,0,0,0,0,2,0,0,25,0,17,164,0,2,0,0,0,1,0,270,0,2,0,2,0,12,0,5,1,0,0,0,150,3,0,2,0,12,2,0,0,0,0,84,0,0,0,398,219
1,1,4,2,0,141,0,1,1,0,14,26,0,1,2,0,0,0,0,1,0,0,25,0,14,235,0,7,0,0,0,1,0,231,0,1,0,2,0,18,0,13,1,0,0,0,79,3,0,2,0,11,2,0,0,0,0,653,0,0,0,320,220
1,2,3,4,18,141,6,3,1,0,36,0,0,1,2,0,1,0,0,2,0,0,211,0,0,0,0,8,0,0,1,1,0,0,0,2,0,2,0,6,0,14,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,73,0,0,0,170,221
1,1,4,2,13,89,0,7,1,0,42,62,0,1,2,0,0,0,0,2,0,0,107,0,15,237,0,7,0,0,0,1,0,225,0,2,0,2,0,18,0,14,1,0,0,0,109,3,0,2,0,11,2,0,0,0,0,548,0,0,0,337,222
1,1,2,1,31,87,3,7,0,0,21,99,0,1,4,0,0,0,0,0,0,0,255,0,0,445,0,6,0,0,0,1,0,0,0,1,0,2,0,10,0,0,3,0,0,0,0,1,0,2,0,10,1,0,0,0,0,655,0,0,0,440,223
1,1,2,1,38,167,0,4,0,0,40,102,0,1,1,0,0,0,0,2,0,0,262,0,18,213,3,6,0,0,0,1,0,131,0,1,0,2,0,15,0,9,1,0,0,0,151,3,0,2,0,11,2,0,0,0,0,129,0,0,0,471,224
1,1,1,3,19,141,0,1,0,0,23,42,0,0,2,0,0,0,0,2,0,0,25,0,1,263,0,2,0,0,0,1,0,0,0,1,0,1,0,12,0,8,4,0,0,0,0,3,0,2,0,10,2,0,0,0,0,245,0,0,0,678,224
1,1,2,1,38,167,0,4,0,0,40,102,0,1,1,0,0,0,0,2,0,0,262,0,18,213,3,6,0,0,0,1,0,131,0,1,0,2,0,2,0,9,1,0,0,0,151,3,0,2,0,11,2,0,0,0,0,129,0,0,0,584,225
1,1,2,1,38,167,0,4,0,0,40,102,0,1,1,0,0,0,0,2,0,0,262,0,18,213,3,6,0,0,0,1,0,131,0,1,0,2,0,2,0,9,1,0,0,0,151,3,0,2,0,11,2,0,0,0,0,129,0,0,0,584,226
1,1,4,2,0,102,27,30,1,0,58,25,0,1,2,0,0,13,0,1,0,0,46,0,12,230,0,7,0,0,0,1,0,285,0,1,0,2,0,18,0,4,1,0,0,0,55,3,0,2,0,11,2,0,0,0,0,207,0,0,0,734,227
1,1,1,3,36,87,4,1,0,0,22,43,0,1,4,0,0,5,0,2,0,0,25,0,7,248,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,5,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,492,0,0,0,477,228
1,1,4,2,31,55,0,6,1,0,42,35,0,1,2,0,0,0,0,2,0,0,23,0,1,224,0,7,0,0,0,1,0,263,0,1,0,1,0,18,0,3,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,412,0,0,0,558,229
1,1,1,3,32,1,0,1,0,0,38,42,0,1,4,0,0,0,0,2,0,0,300,0,13,228,0,2,0,0,0,1,0,44,0,2,0,2,0,0,0,3,1,0,0,0,12,3,0,2,0,11,2,0,0,0,0,72,0,0,0,644,230
1,1,2,1,32,87,25,2,0,0,50,108,0,1,1,0,0,0,0,1,0,0,302,0,15,116,0,6,0,0,0,1,0,67,0,1,0,2,0,15,0,14,1,0,0,0,161,3,0,2,0,13,2,0,0,0,0,203,0,0,0,231,231
1,1,2,1,32,87,25,2,0,0,50,108,0,1,1,0,0,0,0,1,0,0,302,0,15,116,0,6,0,0,0,1,0,67,0,1,0,2,0,2,0,14,1,0,0,0,161,3,0,2,0,13,2,0,0,0,0,203,0,0,0,183,232
1,1,2,1,32,87,25,2,0,0,50,108,0,1,1,0,0,0,0,1,0,0,302,0,15,116,0,6,0,0,0,1,0,67,0,1,0,2,0,2,0,14,1,0,0,0,161,3,0,2,0,13,2,0,0,0,0,203,0,0,0,183,233
1,1,1,3,32,162,23,2,0,0,21,40,0,1,4,0,0,0,0,1,0,0,37,0,1,46,0,2,0,0,0,1,0,1,0,2,0,1,0,0,0,2,4,0,0,0,0,3,0,2,0,5,2,0,0,0,0,303,0,0,0,623,234
1,2,3,4,34,28,25,21,1,0,36,0,0,1,1,0,1,1,0,1,0,0,40,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,1,0,14,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,165,235
1,1,4,2,21,141,0,2,1,0,61,26,0,0,2,0,0,0,0,1,0,0,309,0,9,247,0,7,0,0,0,1,0,1,0,1,0,1,0,18,0,4,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,394,0,0,0,741,236
1,1,4,2,11,141,0,6,1,0,57,55,0,1,2,0,0,0,0,2,0,0,23,0,2,188,0,7,0,0,0,1,0,268,0,1,0,2,0,18,0,12,1,0,0,0,67,3,0,2,0,11,2,0,0,0,0,131,0,0,0,688,237
1,0,0,0,32,1,0,1,1,0,25,154,0,1,2,0,0,0,0,2,0,0,25,0,1,354,0,1,0,0,0,1,0,0,0,2,0,2,0,14,0,10,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,478,0,0,0,77,238
1,1,4,2,4,14,25,6,1,0,58,105,0,1,2,0,0,0,0,2,0,0,23,0,0,127,0,7,0,0,0,1,0,2,0,1,0,1,0,18,0,14,1,0,0,0,91,3,0,2,0,13,2,0,0,0,0,0,0,0,0,328,239
1,1,4,2,0,141,23,2,1,0,60,28,0,1,2,0,0,0,0,1,0,0,70,0,1,195,0,7,0,0,0,1,0,198,0,1,0,2,0,18,0,4,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,565,0,0,0,348,240
1,1,4,2,32,122,11,1,1,0,60,30,0,1,2,0,0,0,0,1,0,0,300,0,1,117,0,7,0,0,0,1,0,40,0,1,0,2,0,18,0,14,1,0,0,0,39,3,0,2,0,13,2,0,0,0,0,111,0,0,0,330,241
1,1,2,1,32,141,0,3,0,0,21,0,0,1,4,0,0,0,0,0,0,0,252,0,1,1,0,6,0,0,0,1,0,1,0,2,0,1,0,10,0,2,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,75,0,0,0,388,242
1,1,1,3,5,48,11,19,0,0,23,42,0,1,4,0,0,0,0,2,0,0,247,0,1,71,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,6,4,0,0,0,0,3,0,2,0,2,2,0,0,0,0,47,0,0,0,644,243
1,1,4,2,32,141,0,10,1,0,42,35,0,1,2,0,0,0,0,2,0,0,319,0,1,224,0,7,0,0,0,1,0,263,0,2,0,1,0,18,0,10,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,710,0,0,0,188,244
1,1,4,2,31,161,0,3,1,0,14,29,0,1,2,0,0,0,0,2,0,0,366,0,10,216,0,7,0,0,0,1,0,30,0,1,0,2,0,18,0,8,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,703,0,0,0,452,245
1,1,4,2,14,141,0,2,1,0,55,25,0,0,2,0,0,0,0,2,0,0,344,0,12,234,0,7,0,0,0,1,0,89,0,1,0,1,0,18,0,4,1,0,0,0,48,3,0,2,0,11,2,0,0,0,0,643,0,0,0,743,245
1,0,5,0,0,87,25,17,1,0,9,53,0,1,2,0,0,0,0,2,0,0,337,0,1,34,0,1,0,0,0,1,0,148,0,1,0,2,0,14,0,1,1,0,0,0,161,3,0,2,0,6,2,0,0,0,0,461,0,0,0,248,246
1,1,4,2,1,17,17,17,1,0,58,62,0,1,2,0,0,0,0,1,0,0,331,0,17,120,0,7,0,0,0,1,0,1,0,1,0,2,0,18,0,14,1,0,0,0,46,1,0,2,0,13,2,0,0,0,0,244,0,0,0,327,247
1,0,0,0,19,141,0,15,1,0,9,196,0,0,2,0,0,0,0,1,0,0,358,0,1,318,0,1,0,0,0,1,0,9,0,1,0,2,0,14,0,9,1,0,0,0,166,3,0,2,0,10,2,0,0,0,0,331,0,0,0,782,248
1,2,3,4,32,88,27,32,1,0,36,0,0,1,1,0,1,0,0,0,0,0,373,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,1,0,5,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,344,0,0,0,364,249
1,0,5,0,0,162,0,2,1,0,9,128,0,1,2,0,0,0,0,2,0,0,87,0,1,310,0,1,0,0,0,1,0,191,0,2,0,2,0,14,0,7,1,0,0,0,161,3,0,2,0,10,2,0,0,0,0,379,0,0,0,815,250
1,0,0,0,31,141,23,7,1,0,25,52,0,1,2,0,0,0,0,2,0,0,404,0,0,405,0,1,0,0,0,1,0,0,0,1,0,2,0,14,0,4,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,0,0,0,0,221,251
1,2,3,4,32,143,25,6,1,0,36,0,0,1,4,0,1,0,0,1,0,0,23,0,0,1,0,8,0,0,1,1,0,1,0,1,0,2,0,3,0,10,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,58,0,0,0,174,252
1,0,0,0,19,141,0,12,1,0,7,161,0,1,2,0,0,0,0,2,0,0,47,0,1,52,0,1,0,0,0,1,0,56,0,1,0,0,0,14,0,12,1,0,0,0,155,3,0,2,0,5,2,0,0,0,0,261,0,0,0,832,253
1,1,1,3,32,141,11,1,0,0,63,39,0,1,2,0,0,0,0,1,0,0,25,0,1,282,0,2,0,0,0,1,0,1,0,2,0,2,0,12,0,9,4,0,0,0,0,3,0,2,0,10,2,0,0,0,0,94,0,0,0,417,254
1,1,4,2,11,94,4,67,1,0,14,27,0,0,2,0,0,5,0,2,0,0,5,0,13,199,0,7,0,0,0,1,0,33,0,2,0,2,0,18,0,13,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,92,0,0,0,311,255
1,1,2,1,6,118,25,3,0,0,47,1,0,0,4,0,0,0,0,2,0,0,276,0,7,175,3,6,0,0,0,1,0,84,0,1,0,1,0,10,0,5,1,0,0,0,128,3,0,2,0,12,1,0,0,0,0,71,0,0,0,339,256
1,2,3,4,0,89,0,7,1,0,36,0,0,1,2,0,1,0,0,2,0,0,42,0,0,0,0,8,0,0,1,1,0,0,0,2,0,1,0,6,0,10,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,557,0,0,0,168,257
1,1,4,2,34,141,0,3,1,0,42,62,0,1,2,0,0,0,0,2,0,0,43,0,0,237,0,7,0,0,0,1,0,225,0,1,0,1,0,18,0,6,1,0,0,0,109,3,0,2,0,11,2,0,0,0,0,0,0,0,0,514,258
1,0,0,0,19,89,27,11,1,0,25,180,0,0,2,0,0,0,0,1,0,0,86,0,1,398,0,1,0,0,0,1,0,0,0,1,0,2,0,14,0,9,1,0,0,0,182,3,0,2,0,10,2,0,0,0,0,253,0,0,0,63,259
1,1,4,2,32,89,27,7,1,0,58,25,0,1,2,0,0,0,0,1,0,0,33,0,13,230,3,7,0,0,0,1,0,285,0,2,0,2,0,18,0,10,1,0,0,0,55,3,0,2,0,11,2,0,0,0,0,340,0,0,0,497,259
1,1,4,2,32,51,27,10,1,0,58,35,0,0,2,0,0,0,0,1,0,0,214,0,17,153,3,7,0,0,0,1,0,127,0,2,0,2,0,18,0,13,1,0,0,0,3,3,0,2,0,12,2,0,0,0,0,600,0,0,0,358,260
1,1,2,1,27,141,0,6,0,0,39,14,0,0,0,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,0,0,2,0,8,0,0,1,0,0,0,147,3,0,2,0,14,1,0,0,0,0,535,0,0,0,187,261
1,1,2,1,27,141,0,6,0,0,39,14,0,0,1,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,1,0,1,0,15,0,13,1,0,0,0,147,3,0,2,0,14,2,0,0,0,0,535,0,0,0,596,262
1,1,2,1,27,141,0,6,0,0,39,14,0,0,1,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,1,0,1,0,2,0,13,1,0,0,0,147,3,0,2,0,14,2,0,0,0,0,535,0,0,0,193,263
1,1,2,1,27,141,0,6,0,0,39,14,0,0,1,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,1,0,1,0,2,0,13,1,0,0,0,147,3,0,2,0,14,2,0,0,0,0,535,0,0,0,193,264
1,1,2,1,27,161,0,3,0,0,39,5,0,1,2,0,0,0,0,1,0,0,253,0,18,93,0,6,0,0,0,1,0,280,0,1,0,1,0,15,0,13,1,0,0,0,18,3,0,2,0,17,2,0,0,0,0,37,0,0,0,390,265
1,1,2,1,27,161,0,3,0,0,39,5,0,1,2,0,0,0,0,1,0,0,253,0,18,93,0,6,0,0,0,1,0,280,0,1,0,1,0,2,0,13,1,0,0,0,18,3,0,2,0,17,2,0,0,0,0,37,0,0,0,274,266
1,1,2,1,27,161,0,3,0,0,39,5,0,1,2,0,0,0,0,1,0,0,253,0,18,93,0,6,0,0,0,1,0,280,0,1,0,1,0,2,0,13,1,0,0,0,18,3,0,2,0,17,2,0,0,0,0,37,0,0,0,274,266
1,1,1,3,31,166,0,18,0,0,18,44,0,1,2,0,0,0,0,2,0,0,88,0,12,144,0,2,0,0,0,1,0,187,0,1,0,1,0,12,0,8,1,0,0,0,127,3,0,2,0,11,2,0,0,0,0,43,0,0,0,676,267
1,1,1,3,34,83,25,1,0,0,18,43,0,1,4,0,0,0,0,2,0,0,25,0,1,240,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,13,1,0,0,0,9,3,0,2,0,11,2,0,0,0,0,602,0,0,0,415,268
1,1,2,1,32,141,25,3,0,0,12,12,0,1,2,0,0,0,0,1,0,0,341,0,1,217,0,6,0,0,0,1,0,133,0,1,0,2,0,2,0,12,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,66,0,0,0,180,269
1,1,2,1,32,141,25,3,0,0,12,12,0,1,2,0,0,0,0,1,0,0,341,0,1,217,0,6,0,0,0,1,0,133,0,1,0,2,0,15,0,12,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,66,0,0,0,189,269
1,1,2,1,32,141,25,3,0,0,12,12,0,1,2,0,0,0,0,1,0,0,341,0,1,217,0,6,0,0,0,1,0,133,0,1,0,2,0,2,0,12,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,66,0,0,0,180,270
1,1,4,2,32,89,0,1,1,0,60,28,0,1,2,0,0,0,0,1,0,0,300,0,15,195,0,7,0,0,0,1,0,198,0,1,0,2,0,18,0,3,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,437,0,0,0,617,271
1,1,2,1,28,87,4,3,0,0,47,93,0,1,1,0,0,0,0,2,0,0,125,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,15,0,8,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,197,0,0,0,671,271
1,1,2,1,28,87,4,3,0,0,47,93,0,1,1,0,0,0,0,2,0,0,125,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,2,0,8,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,197,0,0,0,192,272
1,1,2,1,28,87,4,3,0,0,47,93,0,1,1,0,0,0,0,2,0,0,125,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,2,0,8,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,197,0,0,0,192,273
1,1,4,2,32,161,0,3,1,0,61,26,0,0,2,0,0,0,0,2,0,0,323,0,13,247,0,7,0,0,0,1,0,1,0,2,0,2,0,18,0,5,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,460,0,0,0,355,274
1,0,0,0,19,1,0,2,1,0,62,0,0,1,2,0,0,0,0,2,0,0,242,0,14,280,0,0,0,0,0,1,0,105,0,1,0,2,0,11,0,0,1,0,0,0,0,3,0,2,0,10,1,0,0,0,0,306,0,0,0,765,275
1,0,0,0,32,95,27,11,1,0,3,72,0,1,2,0,0,0,0,1,0,0,160,0,14,57,0,1,0,0,0,1,0,41,0,2,0,1,0,14,0,5,1,0,0,0,171,3,0,2,0,4,2,0,0,0,0,589,0,0,0,44,276
1,1,1,3,19,141,0,19,0,0,21,40,0,0,4,0,0,0,0,0,0,0,311,0,1,274,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,12,4,0,0,0,0,3,0,2,0,10,2,0,0,0,0,81,0,0,0,408,276
1,0,0,0,32,158,7,3,1,0,28,86,0,1,2,0,0,0,0,1,0,0,261,0,1,253,0,5,0,0,0,1,0,221,0,1,0,0,0,7,0,8,1,0,0,0,22,3,0,2,0,10,2,0,0,0,0,316,0,0,0,751,277
1,1,4,2,5,1,22,4,1,0,14,29,0,1,2,0,0,0,0,1,0,0,97,0,13,216,0,7,0,0,0,1,0,30,0,1,0,2,0,18,0,3,1,0,0,0,34,2,0,2,0,11,2,0,0,0,0,163,0,0,0,568,278
1,0,0,0,32,87,0,3,1,0,9,193,0,1,2,0,0,0,0,1,0,0,143,0,1,49,0,1,0,0,0,1,0,88,0,2,0,2,0,14,0,10,1,0,0,0,161,3,0,2,0,5,2,0,0,0,0,354,0,0,0,15,279
1,1,2,1,32,87,25,2,0,0,50,108,0,1,4,0,0,0,0,1,0,0,302,0,15,116,0,6,0,0,0,1,0,67,0,1,0,1,0,10,0,6,1,0,0,0,161,3,0,2,0,13,1,0,0,0,0,203,0,0,0,626,280
1,1,2,1,34,121,23,3,0,0,47,96,0,1,4,0,0,0,0,0,0,0,412,0,12,204,0,6,0,0,0,1,0,144,0,1,0,1,0,10,0,0,1,0,0,0,114,3,0,2,0,11,1,0,0,0,0,35,0,0,0,209,281
1,0,0,0,32,161,0,3,1,0,5,124,0,1,2,0,0,0,0,2,0,0,116,0,16,343,0,1,0,0,0,1,0,253,0,1,0,2,0,14,0,13,1,0,0,0,77,3,0,2,0,10,2,0,0,0,0,708,0,0,0,69,282
1,0,0,0,34,82,25,3,1,0,36,77,0,1,2,0,0,0,0,2,0,0,67,0,1,261,0,3,0,0,0,1,0,0,0,1,0,1,0,4,0,9,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,172,0,0,0,762,283
1,0,5,0,19,141,27,17,1,0,9,36,0,0,2,0,0,0,0,0,0,0,146,0,1,91,0,1,0,0,0,1,0,20,0,1,0,2,0,14,0,1,1,0,0,0,161,3,0,2,0,17,2,0,0,0,0,418,0,0,0,222,284
1,2,3,4,32,162,25,2,1,0,36,0,0,1,1,0,1,0,0,1,0,0,321,0,0,1,0,8,0,0,1,1,0,1,0,1,0,2,0,1,0,13,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,578,0,0,0,363,285
1,1,4,2,34,150,25,17,1,0,14,27,0,1,2,0,0,0,0,2,0,0,238,0,14,119,0,7,0,0,0,1,0,179,0,1,0,2,0,18,0,6,1,0,0,0,34,3,0,2,0,13,2,0,0,0,0,698,0,0,0,653,286
1,1,1,3,0,122,23,1,0,0,64,42,0,1,4,0,0,0,0,2,0,0,25,0,12,148,3,2,0,0,0,1,0,243,0,1,0,2,0,0,0,9,1,0,0,0,90,3,0,2,0,11,2,0,0,0,0,159,0,0,0,408,287
1,2,3,4,19,141,0,7,1,0,36,0,0,0,1,0,1,0,0,2,0,0,355,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,206,288
1,1,4,2,19,152,0,8,1,0,14,29,0,0,2,0,0,0,0,0,0,0,51,0,12,216,0,7,0,0,0,1,0,30,0,1,0,1,0,18,0,9,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,317,0,0,0,547,289
1,0,5,0,5,1,11,7,1,0,5,116,0,0,2,0,0,0,0,2,0,0,392,0,10,323,0,1,0,0,0,1,0,1,0,2,0,2,0,14,0,1,1,0,0,0,108,3,0,2,0,10,2,0,0,0,0,380,0,0,0,78,290
1,0,0,0,32,87,0,8,1,0,36,82,0,0,2,0,0,0,0,2,0,0,124,0,0,264,0,5,0,0,0,1,0,0,0,1,0,2,0,7,0,13,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,0,0,0,0,749,291
1,1,4,2,34,45,0,64,1,0,42,35,0,1,2,0,0,0,0,2,0,0,54,0,16,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,8,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,117,0,0,0,559,292
1,0,0,0,32,141,25,6,1,0,8,113,0,1,2,0,0,0,0,0,0,0,23,0,1,339,0,1,0,0,0,1,0,0,0,1,0,1,0,14,0,6,1,0,0,0,179,3,0,2,0,10,2,0,0,0,0,367,0,0,0,98,293
1,1,4,2,32,88,27,21,1,0,14,26,0,0,2,0,0,0,0,0,0,0,40,0,12,235,0,7,0,0,0,1,0,231,0,2,0,2,0,18,0,2,1,0,0,0,79,3,0,2,0,11,2,0,0,0,0,665,0,0,0,545,294
1,1,4,2,34,141,26,5,1,0,58,25,0,1,2,0,0,0,0,1,0,0,260,0,1,230,0,7,0,0,0,1,0,285,0,1,0,2,0,18,0,2,1,0,0,0,55,3,0,2,0,11,2,0,0,0,0,567,0,0,0,526,295
1,1,4,2,32,67,0,5,1,0,43,26,0,1,2,0,0,0,0,2,0,0,94,0,11,241,0,7,0,0,0,1,0,1,0,2,0,2,0,18,0,4,1,0,0,0,113,3,0,2,0,11,2,0,0,0,0,10,0,0,0,459,296
1,0,0,0,17,87,4,6,1,0,25,110,0,1,2,0,0,0,0,0,0,0,23,0,1,312,0,1,0,0,0,1,0,0,0,1,0,1,0,14,0,9,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,408,0,0,0,52,297
1,1,4,2,31,6,0,2,1,0,55,55,0,1,2,0,0,0,0,1,0,0,79,0,12,142,0,7,0,0,0,1,0,69,0,1,0,2,0,18,0,14,1,0,0,0,175,3,0,2,0,12,2,0,0,0,0,415,0,0,0,636,298
1,2,3,4,3,141,16,5,1,0,36,0,0,1,2,0,1,0,0,1,0,0,63,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,6,0,13,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,138,299
1,0,0,0,32,78,0,6,1,0,17,158,0,1,2,0,0,0,0,2,0,0,23,0,14,3,0,1,0,0,0,1,0,66,0,2,0,2,0,14,0,1,1,0,0,0,166,3,0,2,0,9,2,0,0,0,0,149,0,0,0,819,300
1,1,4,2,32,141,0,18,1,0,42,35,0,1,2,0,0,0,0,1,0,0,230,0,1,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,13,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,696,0,0,0,537,301
1,0,0,0,7,141,0,3,1,0,25,186,0,1,2,0,0,0,0,2,0,0,83,0,1,399,0,1,0,0,0,1,0,0,0,2,0,1,0,14,0,14,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,278,0,0,0,32,302
1,1,2,1,31,49,0,1,0,0,21,11,0,1,2,0,0,0,0,1,0,0,300,0,15,6,0,6,0,0,0,1,0,1,0,1,0,2,0,15,0,3,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,521,0,0,0,624,303
1,1,2,1,31,49,0,1,0,0,21,11,0,1,2,0,0,0,0,1,0,0,300,0,15,6,0,6,0,0,0,1,0,1,0,1,0,2,0,2,0,3,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,521,0,0,0,195,304
1,1,2,1,31,49,0,1,0,0,21,11,0,1,2,0,0,0,0,1,0,0,300,0,15,6,0,6,0,0,0,1,0,1,0,1,0,2,0,2,0,3,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,521,0,0,0,195,304
1,1,2,1,5,121,11,3,0,0,39,9,0,1,0,0,0,0,0,2,0,0,123,0,1,209,0,6,0,0,0,1,0,208,0,0,0,2,0,8,0,0,1,0,0,0,96,3,0,2,0,11,1,0,0,0,0,520,0,0,0,133,305
1,1,4,2,34,133,25,3,1,0,60,28,0,1,2,0,0,0,0,1,0,0,77,0,15,195,0,7,0,0,0,1,0,198,0,1,0,2,0,18,0,4,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,599,0,0,0,740,305
1,1,2,1,32,1,25,3,0,0,47,96,0,1,1,0,0,0,0,1,0,0,118,0,16,204,0,6,0,0,0,1,0,144,0,1,0,2,0,15,0,13,1,0,0,0,114,3,0,2,0,11,2,0,0,0,0,33,0,0,0,628,306
1,1,2,1,32,1,25,3,0,0,47,96,0,1,1,0,0,0,0,1,0,0,118,0,16,204,0,6,0,0,0,1,0,144,0,1,0,2,0,2,0,13,1,0,0,0,114,3,0,2,0,11,2,0,0,0,0,33,0,0,0,632,307
