1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,5,51,7,1,7,1739,1676,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1663,1852,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1663,1852,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1663,1852,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1676,1852,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1676,1852,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1676,1852,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1681,1852,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1681,1852,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1685,1852,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1685,1852,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1697,1852,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1697,1852,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1701,1852,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1701,1852,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1705,1852,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1705,1852,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1709,1852,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1714,1852,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1714,1852,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1714,1852,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1714,1852,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1718,1852,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1726,1852,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1726,1852,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1730,1852,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1730,1852,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1730,1852,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1734,1852,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1734,1852,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1734,1852,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1734,1852,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1663,1985,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1663,1985,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1663,1985,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1672,1985,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1672,1985,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1676,1985,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1681,1985,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1681,1985,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1681,1985,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1685,1985,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1685,1985,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1690,1985,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1690,1985,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1697,1985,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1697,1985,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1701,1985,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1701,1985,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1701,1985,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1701,1985,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1705,1985,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1705,1985,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1709,1985,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1709,1985,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1714,1985,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1718,1985,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1718,1985,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1726,1985,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1730,1985,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1730,1985,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1734,1985,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1739,1985,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1663,2185,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1663,2185,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1663,2185,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1663,2185,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1663,2185,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1667,2185,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1672,2185,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1672,2185,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1672,2185,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1681,2185,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1681,2185,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1685,2185,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1690,2185,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1690,2185,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1697,2185,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1697,2185,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1701,2185,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1701,2185,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1701,2185,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1705,2185,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1705,2185,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1705,2185,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1709,2185,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1709,2185,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1709,2185,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1714,2185,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1714,2185,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1714,2185,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1714,2185,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1718,2185,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1730,2185,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1663,2296,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1663,2296,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1663,2296,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1672,2296,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1672,2296,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1676,2296,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1676,2296,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1681,2296,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1681,2296,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1681,2296,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1685,2296,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1685,2296,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1690,2296,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1690,2296,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1697,2296,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1701,2296,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1701,2296,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1701,2296,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1701,2296,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1705,2296,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1709,2296,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1709,2296,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1714,2296,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1718,2296,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1718,2296,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1726,2296,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1730,2296,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1730,2296,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1734,2296,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1739,2296,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1739,2296,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1663,2407,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1667,2407,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1667,2407,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1672,2407,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1676,2407,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1676,2407,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1676,2407,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1676,2407,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1676,2407,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1681,2407,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1685,2407,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1697,2407,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1701,2407,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1701,2407,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1701,2407,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1701,2407,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1701,2407,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1709,2407,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1709,2407,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1714,2407,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1714,2407,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1718,2407,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1718,2407,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1718,2407,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1718,2407,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1730,2407,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1730,2407,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1730,2407,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1734,2407,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1734,2407,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1739,2407,158,158,169,158,152,9,3,9,7
10,2,48,10,5,10,2067,2707,158,158,169,158,152,9,3,9,7
12,3,49,10,5,10,2080,2707,158,158,169,158,152,9,3,9,7
16,0,53,10,5,10,2080,2707,158,158,169,158,152,9,3,9,7
17,1,54,10,5,10,2080,2707,158,158,169,158,152,9,3,9,7
24,0,60,10,5,10,2096,2707,158,158,169,158,152,9,3,9,7
13,4,50,10,5,10,2101,2707,158,158,169,158,152,9,3,9,7
14,5,51,10,5,10,2101,2707,158,158,169,158,152,9,3,9,7
15,6,52,10,5,10,2101,2707,158,158,169,158,152,9,3,9,7
21,5,58,10,5,10,2101,2707,158,158,169,158,152,9,3,9,7
23,6,59,10,5,10,2101,2707,158,158,169,158,152,9,3,9,7
19,3,56,10,5,10,2307,2707,158,158,169,158,152,9,3,9,7
20,4,57,10,5,10,2314,2707,158,158,169,158,152,9,3,9,7
18,2,55,10,5,10,2349,2707,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1663,2961,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1663,2961,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1663,2961,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1663,2961,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1663,2961,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1667,2961,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1672,2961,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1672,2961,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1681,2961,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1681,2961,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1685,2961,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1690,2961,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1690,2961,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1690,2961,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1697,2961,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1697,2961,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1701,2961,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1701,2961,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1705,2961,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1705,2961,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1705,2961,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1709,2961,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1709,2961,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1709,2961,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1714,2961,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1714,2961,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1714,2961,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1718,2961,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1718,2961,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1730,2961,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1739,2961,158,158,169,158,152,9,3,9,7
14,5,51,10,5,10,2339,3028,158,158,169,158,152,9,3,9,7
6,5,44,10,5,10,2075,3150,158,158,169,158,152,9,3,9,7
0,5,30,10,5,10,2080,3150,158,158,169,158,152,9,3,9,7
29,5,37,10,5,10,2085,3150,158,158,169,158,152,9,3,9,7
0,5,30,7,1,7,1663,3183,158,158,169,158,152,9,3,9,7
14,5,51,7,1,7,1663,3183,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1663,3183,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1667,3183,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1676,3183,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1681,3183,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1685,3183,158,158,169,158,152,9,3,9,7
21,5,58,7,1,7,1685,3183,158,158,169,158,152,9,3,9,7
29,5,37,7,1,7,1690,3183,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1697,3183,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1697,3183,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1709,3183,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1714,3183,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1718,3183,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1718,3183,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1726,3183,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1726,3183,158,158,169,158,152,9,3,9,7
6,5,44,7,1,7,1726,3183,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1739,3183,158,158,169,158,152,9,3,9,7
12,3,49,10,5,10,2067,3272,158,158,169,158,152,9,3,9,7
4,3,42,7,1,7,1663,3294,158,158,169,158,152,9,3,9,7
8,0,46,7,1,7,1663,3294,158,158,169,158,152,9,3,9,7
19,3,56,7,1,7,1663,3294,158,158,169,158,152,9,3,9,7
13,4,50,7,1,7,1667,3294,158,158,169,158,152,9,3,9,7
2,1,40,7,1,7,1672,3294,158,158,169,158,152,9,3,9,7
7,6,45,7,1,7,1672,3294,158,158,169,158,152,9,3,9,7
11,6,31,7,1,7,1676,3294,158,158,169,158,152,9,3,9,7
16,0,53,7,1,7,1676,3294,158,158,169,158,152,9,3,9,7
9,1,47,7,1,7,1681,3294,158,158,169,158,152,9,3,9,7
22,0,32,7,1,7,1685,3294,158,158,169,158,152,9,3,9,7
5,4,43,7,1,7,1685,3294,158,158,169,158,152,9,3,9,7
12,3,49,7,1,7,1685,3294,158,158,169,158,152,9,3,9,7
15,6,52,7,1,7,1685,3294,158,158,169,158,152,9,3,9,7
17,1,54,7,1,7,1685,3294,158,158,169,158,152,9,3,9,7
27,3,35,7,1,7,1690,3294,158,158,169,158,152,9,3,9,7
24,0,60,7,1,7,1697,3294,158,158,169,158,152,9,3,9,7
26,2,34,7,1,7,1709,3294,158,158,169,158,152,9,3,9,7
23,6,59,7,1,7,1714,3294,158,158,169,158,152,9,3,9,7
25,1,33,7,1,7,1726,3294,158,158,169,158,152,9,3,9,7
30,6,38,7,1,7,1726,3294,158,158,169,158,152,9,3,9,7
3,2,41,7,1,7,1726,3294,158,158,169,158,152,9,3,9,7
18,2,55,7,1,7,1730,3294,158,158,169,158,152,9,3,9,7
20,4,57,7,1,7,1730,3294,158,158,169,158,152,9,3,9,7
28,4,36,7,1,7,1734,3294,158,158,169,158,152,9,3,9,7
1,0,39,7,1,7,1739,3294,158,158,169,158,152,9,3,9,7
10,2,48,7,1,7,1739,3294,158,158,169,158,152,9,3,9,7
10,2,48,10,5,10,2232,3328,158,158,169,158,152,9,3,9,7
24,0,60,10,5,10,2232,3328,158,158,169,158,152,9,3,9,7
15,6,52,10,5,10,2233,3328,158,158,169,158,152,9,3,9,7
12,3,49,10,5,10,3134,3328,158,158,169,158,152,9,3,9,7
18,2,55,10,5,10,3223,3328,158,158,169,158,152,9,3,9,7
19,3,56,10,5,10,3223,3328,158,158,169,158,152,9,3,9,7
14,5,51,10,5,10,3360,3328,158,158,169,158,152,9,3,9,7
20,4,57,10,5,10,3360,3328,158,158,169,158,152,9,3,9,7
13,4,50,10,5,10,3361,3328,158,158,169,158,152,9,3,9,7
17,1,54,10,5,10,3361,3328,158,158,169,158,152,9,3,9,7
16,0,53,10,5,10,3362,3328,158,158,169,158,152,9,3,9,7
21,5,58,10,5,10,3362,3328,158,158,169,158,152,9,3,9,7
23,6,59,10,5,10,3362,3328,158,158,169,158,152,9,3,9,7
0,5,30,10,5,10,2107,3938,158,158,169,158,152,9,3,9,7
6,5,44,10,5,10,2307,3938,158,158,169,158,152,9,3,9,7
29,5,37,10,5,10,2353,3938,158,158,169,158,152,9,3,9,7
21,5,58,10,5,10,2075,3960,158,158,169,158,152,9,3,9,7
14,5,51,10,5,10,2090,3960,158,158,169,158,152,9,3,9,7
6,5,44,10,5,10,484,5380,158,158,169,158,152,9,3,9,7
0,5,30,10,5,10,486,5380,158,158,169,158,152,9,3,9,7
29,5,37,10,5,10,489,5380,158,158,169,158,152,9,3,9,7
10,2,48,1,4,1,1843,6337,158,158,169,158,152,9,3,9,7
13,4,50,1,4,1,1843,6337,158,158,169,158,152,9,3,9,7
24,0,60,1,4,1,1843,6337,158,158,169,158,152,9,3,9,7
18,2,55,1,4,1,2015,6337,158,158,169,158,152,9,3,9,7
1,0,39,1,4,1,2026,6337,158,158,169,158,152,9,3,9,7
20,4,57,1,4,1,2141,6337,158,158,169,158,152,9,3,9,7
7,6,45,1,4,1,2151,6337,158,158,169,158,152,9,3,9,7
22,0,32,1,4,1,2156,6337,158,158,169,158,152,9,3,9,7
3,2,41,1,4,1,2156,6337,158,158,169,158,152,9,3,9,7
28,4,36,1,4,1,2176,6337,158,158,169,158,152,9,3,9,7
16,0,53,1,4,1,2208,6337,158,158,169,158,152,9,3,9,7
26,2,34,1,4,1,2242,6337,158,158,169,158,152,9,3,9,7
5,4,43,1,4,1,2264,6337,158,158,169,158,152,9,3,9,7
15,6,52,1,4,1,2264,6337,158,158,169,158,152,9,3,9,7
8,0,46,1,4,1,2297,6337,158,158,169,158,152,9,3,9,7
30,6,38,1,4,1,2303,6337,158,158,169,158,152,9,3,9,7
11,6,31,1,4,1,2342,6337,158,158,169,158,152,9,3,9,7
23,6,59,1,4,1,2342,6337,158,158,169,158,152,9,3,9,7
5,4,43,1,4,1,1843,6349,158,158,169,158,152,9,3,9,7
8,0,46,1,4,1,1843,6349,158,158,169,158,152,9,3,9,7
28,4,36,1,4,1,1893,6349,158,158,169,158,152,9,3,9,7
16,0,53,1,4,1,1898,6349,158,158,169,158,152,9,3,9,7
0,5,30,1,4,1,1919,6349,158,158,169,158,152,9,3,9,7
20,4,57,1,4,1,1924,6349,158,158,169,158,152,9,3,9,7
21,5,58,1,4,1,1924,6349,158,158,169,158,152,9,3,9,7
24,0,60,1,4,1,2002,6349,158,158,169,158,152,9,3,9,7
6,5,44,1,4,1,2020,6349,158,158,169,158,152,9,3,9,7
11,6,31,1,4,1,2032,6349,158,158,169,158,152,9,3,9,7
2,1,40,1,4,1,2043,6349,158,158,169,158,152,9,3,9,7
3,2,41,1,4,1,2043,6349,158,158,169,158,152,9,3,9,7
4,3,42,1,4,1,2043,6349,158,158,169,158,152,9,3,9,7
1,0,39,1,4,1,2156,6349,158,158,169,158,152,9,3,9,7
23,6,59,1,4,1,2165,6349,158,158,169,158,152,9,3,9,7
17,1,54,1,4,1,2188,6349,158,158,169,158,152,9,3,9,7
18,2,55,1,4,1,2188,6349,158,158,169,158,152,9,3,9,7
29,5,37,1,4,1,2197,6349,158,158,169,158,152,9,3,9,7
10,2,48,1,4,1,2202,6349,158,158,169,158,152,9,3,9,7
12,3,49,1,4,1,2202,6349,158,158,169,158,152,9,3,9,7
13,4,50,1,4,1,2202,6349,158,158,169,158,152,9,3,9,7
14,5,51,1,4,1,2202,6349,158,158,169,158,152,9,3,9,7
19,3,56,1,4,1,2208,6349,158,158,169,158,152,9,3,9,7
30,6,38,1,4,1,2227,6349,158,158,169,158,152,9,3,9,7
15,6,52,1,4,1,2242,6349,158,158,169,158,152,9,3,9,7
22,0,32,1,4,1,2270,6349,158,158,169,158,152,9,3,9,7
27,3,35,1,4,1,2270,6349,158,158,169,158,152,9,3,9,7
9,1,47,1,4,1,2277,6349,158,158,169,158,152,9,3,9,7
26,2,34,1,4,1,2292,6349,158,158,169,158,152,9,3,9,7
25,1,33,1,4,1,2342,6349,158,158,169,158,152,9,3,9,7
7,6,45,1,4,1,2342,6349,158,158,169,158,152,9,3,9,7
21,5,58,1,4,1,1898,6356,158,158,169,158,152,9,3,9,7
12,3,49,1,4,1,1909,6356,158,158,169,158,152,9,3,9,7
19,3,56,1,4,1,2011,6356,158,158,169,158,152,9,3,9,7
14,5,51,1,4,1,2043,6356,158,158,169,158,152,9,3,9,7
0,5,30,1,4,1,2141,6356,158,158,169,158,152,9,3,9,7
6,5,44,1,4,1,2141,6356,158,158,169,158,152,9,3,9,7
17,1,54,1,4,1,2197,6356,158,158,169,158,152,9,3,9,7
4,3,42,1,4,1,2242,6356,158,158,169,158,152,9,3,9,7
27,3,35,1,4,1,2264,6356,158,158,169,158,152,9,3,9,7
9,1,47,1,4,1,2270,6356,158,158,169,158,152,9,3,9,7
29,5,37,1,4,1,2319,6356,158,158,169,158,152,9,3,9,7
25,1,33,1,4,1,2325,6356,158,158,169,158,152,9,3,9,7
2,1,40,1,4,1,2325,6356,158,158,169,158,152,9,3,9,7
26,2,34,1,4,1,1403,6364,158,158,169,158,152,9,3,9,7
15,6,52,1,4,1,1860,6364,158,158,169,158,152,9,3,9,7
0,5,30,1,4,1,1898,6364,158,158,169,158,152,9,3,9,7
2,1,40,1,4,1,1909,6364,158,158,169,158,152,9,3,9,7
11,6,31,1,4,1,1914,6364,158,158,169,158,152,9,3,9,7
1,0,39,1,4,1,1914,6364,158,158,169,158,152,9,3,9,7
30,6,38,1,4,1,1919,6364,158,158,169,158,152,9,3,9,7
19,3,56,1,4,1,1924,6364,158,158,169,158,152,9,3,9,7
25,1,33,1,4,1,2002,6364,158,158,169,158,152,9,3,9,7
23,6,59,1,4,1,2011,6364,158,158,169,158,152,9,3,9,7
24,0,60,1,4,1,2011,6364,158,158,169,158,152,9,3,9,7
4,3,42,1,4,1,2020,6364,158,158,169,158,152,9,3,9,7
12,3,49,1,4,1,2026,6364,158,158,169,158,152,9,3,9,7
22,0,32,1,4,1,2032,6364,158,158,169,158,152,9,3,9,7
10,2,48,1,4,1,2043,6364,158,158,169,158,152,9,3,9,7
28,4,36,1,4,1,2146,6364,158,158,169,158,152,9,3,9,7
9,1,47,1,4,1,2146,6364,158,158,169,158,152,9,3,9,7
21,5,58,1,4,1,2146,6364,158,158,169,158,152,9,3,9,7
13,4,50,1,4,1,2165,6364,158,158,169,158,152,9,3,9,7
18,2,55,1,4,1,2165,6364,158,158,169,158,152,9,3,9,7
5,4,43,1,4,1,2197,6364,158,158,169,158,152,9,3,9,7
7,6,45,1,4,1,2208,6364,158,158,169,158,152,9,3,9,7
6,5,44,1,4,1,2285,6364,158,158,169,158,152,9,3,9,7
14,5,51,1,4,1,2310,6364,158,158,169,158,152,9,3,9,7
3,2,41,1,4,1,2319,6364,158,158,169,158,152,9,3,9,7
17,1,54,1,4,1,2319,6364,158,158,169,158,152,9,3,9,7
8,0,46,1,4,1,2331,6364,158,158,169,158,152,9,3,9,7
27,3,35,1,4,1,2342,6364,158,158,169,158,152,9,3,9,7
29,5,37,1,4,1,2346,6364,158,158,169,158,152,9,3,9,7
16,0,53,1,4,1,2346,6364,158,158,169,158,152,9,3,9,7
20,4,57,1,4,1,2346,6364,158,158,169,158,152,9,3,9,7
30,6,38,1,4,1,1898,6412,158,158,169,158,152,9,3,9,7
15,6,52,1,4,1,1924,6412,158,158,169,158,152,9,3,9,7
7,6,45,1,4,1,1997,6412,158,158,169,158,152,9,3,9,7
23,6,59,1,4,1,2151,6412,158,158,169,158,152,9,3,9,7
11,6,31,1,4,1,2292,6412,158,158,169,158,152,9,3,9,7
11,6,31,1,4,1,1843,6428,158,158,169,158,152,9,3,9,7
12,3,49,1,4,1,1843,6428,158,158,169,158,152,9,3,9,7
14,5,51,1,4,1,1843,6428,158,158,169,158,152,9,3,9,7
19,3,56,1,4,1,1860,6428,158,158,169,158,152,9,3,9,7
0,5,30,1,4,1,1997,6428,158,158,169,158,152,9,3,9,7
30,6,38,1,4,1,2011,6428,158,158,169,158,152,9,3,9,7
17,1,54,1,4,1,2015,6428,158,158,169,158,152,9,3,9,7
7,6,45,1,4,1,2020,6428,158,158,169,158,152,9,3,9,7
28,4,36,1,4,1,2026,6428,158,158,169,158,152,9,3,9,7
21,5,58,1,4,1,2141,6428,158,158,169,158,152,9,3,9,7
22,0,32,1,4,1,2146,6428,158,158,169,158,152,9,3,9,7
25,1,33,1,4,1,2156,6428,158,158,169,158,152,9,3,9,7
4,3,42,1,4,1,2156,6428,158,158,169,158,152,9,3,9,7
23,6,59,1,4,1,2156,6428,158,158,169,158,152,9,3,9,7
20,4,57,1,4,1,2165,6428,158,158,169,158,152,9,3,9,7
3,2,41,1,4,1,2182,6428,158,158,169,158,152,9,3,9,7
27,3,35,1,4,1,2202,6428,158,158,169,158,152,9,3,9,7
2,1,40,1,4,1,2202,6428,158,158,169,158,152,9,3,9,7
16,0,53,1,4,1,2202,6428,158,158,169,158,152,9,3,9,7
